path,length,label
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\mountain\1252.jpg,13692,mountain
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\mountain\13105.jpg,16905,mountain
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\mountain\15932.jpg,11869,mountain
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\mountain\16350.jpg,10526,mountain
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\mountain\4554.jpg,13543,mountain
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\mountain\6994.jpg,11274,mountain
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\mountain\7375.jpg,20120,mountain
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\sea\12466.jpg,19038,sea
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\sea\14629.jpg,21602,sea
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\sea\16981.jpg,10818,sea
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\sea\19512.jpg,7723,sea
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\sea\2516.jpg,10291,sea
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\sea\2732.jpg,10156,sea
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\sea\3040.jpg,10559,sea
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\sea\8469.jpg,10718,sea
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\12898.jpg,16231,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\15644.jpg,12822,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\15939.jpg,16320,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\16201.jpg,19445,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\16695.jpg,20049,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\1731.jpg,9758,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\18423.jpg,15377,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\18914.jpg,15214,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\2178.jpg,18158,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\2925.jpg,13671,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\3797.jpg,16248,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\4948.jpg,16336,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\5339.jpg,15891,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\5694.jpg,18614,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\7155.jpg,12045,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\8981.jpg,17392,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\buildings\10828.jpg,14821,buildings
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\buildings\11753.jpg,11766,buildings
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\buildings\13741.jpg,16490,buildings
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\buildings\2678.jpg,16446,buildings
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\buildings\4244.jpg,20522,buildings
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\buildings\8418.jpg,15595,buildings
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\forest\12539.jpg,24236,forest
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\forest\12927.jpg,18293,forest
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\forest\14213.jpg,20719,forest
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\forest\3985.jpg,22077,forest
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\forest\7899.jpg,15636,forest
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\glacier\10759.jpg,10442,glacier
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\glacier\10795.jpg,15858,glacier
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\glacier\12242.jpg,11001,glacier
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\glacier\14007.jpg,11779,glacier
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\glacier\2429.jpg,11886,glacier
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\glacier\2979.jpg,9631,glacier
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\glacier\3610.jpg,14801,glacier
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\glacier\3759.jpg,9591,glacier
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\glacier\4476.jpg,17639,glacier
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\mountain\10507.jpg,9575,mountain
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\mountain\12748.jpg,10502,mountain
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\mountain\14105.jpg,14927,mountain
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\mountain\16388.jpg,12881,mountain
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\mountain\16570.jpg,17664,mountain
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\mountain\17006.jpg,7432,mountain
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\mountain\19013.jpg,9151,mountain
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\mountain\4803.jpg,7534,mountain
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\mountain\7881.jpg,16540,mountain
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\mountain\9822.jpg,24358,mountain
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\sea\11507.jpg,12003,sea
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\sea\13207.jpg,6793,sea
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\sea\17701.jpg,14714,sea
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\sea\6506.jpg,6513,sea
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\1099.jpg,19303,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\13206.jpg,11747,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\14408.jpg,17726,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\15857.jpg,13893,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\1605.jpg,19798,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\16727.jpg,13073,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\17166.jpg,19581,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\18216.jpg,16485,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\19422.jpg,15731,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\1950.jpg,18506,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\2.jpg,13527,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\2848.jpg,15875,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\3773.jpg,18546,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\4978.jpg,14523,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\6886.jpg,13584,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\8300.jpg,14610,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\buildings\10480.jpg,16241,buildings
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\buildings\10620.jpg,15008,buildings
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\buildings\11530.jpg,11972,buildings
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\buildings\14218.jpg,11730,buildings
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\buildings\1611.jpg,17394,buildings
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\buildings\4469.jpg,15309,buildings
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\buildings\5188.jpg,19528,buildings
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\buildings\8241.jpg,16216,buildings
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\forest\11149.jpg,17754,forest
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\forest\12397.jpg,17953,forest
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\forest\1249.jpg,23395,forest
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\forest\13937.jpg,20521,forest
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\forest\13941.jpg,23797,forest
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\forest\2233.jpg,18422,forest
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\forest\4271.jpg,19842,forest
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\forest\7838.jpg,20467,forest
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\glacier\10664.jpg,12792,glacier
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\glacier\10710.jpg,11049,glacier
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\glacier\11629.jpg,11573,glacier
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\glacier\11970.jpg,8877,glacier
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\glacier\12924.jpg,16277,glacier
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\glacier\13198.jpg,10765,glacier
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\glacier\16942.jpg,16717,glacier
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\glacier\19565.jpg,13666,glacier
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\glacier\19834.jpg,10252,glacier
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\glacier\3267.jpg,11741,glacier
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\glacier\4650.jpg,17369,glacier
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\glacier\594.jpg,14418,glacier
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\glacier\8216.jpg,19791,glacier
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\glacier\9466.jpg,9875,glacier
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\mountain\1040.jpg,12370,mountain
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\mountain\1216.jpg,9905,mountain
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\mountain\13829.jpg,7988,mountain
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\mountain\2241.jpg,12164,mountain
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\mountain\3587.jpg,15252,mountain
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\sea\11206.jpg,6752,sea
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\sea\12767.jpg,19073,sea
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\11906.jpg,17912,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\1208.jpg,17126,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\12323.jpg,16645,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\13209.jpg,16455,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\13233.jpg,14384,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\16134.jpg,19619,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\18711.jpg,15931,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\19141.jpg,15074,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\2450.jpg,19895,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\4998.jpg,15582,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\street\6594.jpg,18010,street
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\buildings\12758.jpg,17252,buildings
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\buildings\14704.jpg,15764,buildings
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\buildings\14783.jpg,20512,buildings
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\buildings\18321.jpg,13910,buildings
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\buildings\1867.jpg,12019,buildings
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\buildings\3813.jpg,15599,buildings
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\buildings\448.jpg,13226,buildings
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\buildings\6231.jpg,18938,buildings
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\buildings\8357.jpg,11983,buildings
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\forest\10258.jpg,22633,forest
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\forest\12125.jpg,21202,forest
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\forest\13263.jpg,21162,forest
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\forest\13726.jpg,19667,forest
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\forest\14329.jpg,21724,forest
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\forest\14914.jpg,21103,forest
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\forest\19397.jpg,20631,forest
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\forest\8537.jpg,25286,forest
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\glacier\10200.jpg,14407,glacier
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\glacier\11050.jpg,13836,glacier
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\glacier\12053.jpg,8817,glacier
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\glacier\13820.jpg,10730,glacier
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\glacier\14690.jpg,10947,glacier
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\glacier\15070.jpg,7820,glacier
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\glacier\15271.jpg,18871,glacier
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\glacier\4132.jpg,14842,glacier
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\glacier\6984.jpg,11562,glacier
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\mountain\12164.jpg,10082,mountain
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\mountain\13348.jpg,8166,mountain
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\mountain\1353.jpg,8694,mountain
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\mountain\16046.jpg,15701,mountain
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\mountain\19193.jpg,13751,mountain
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\mountain\19781.jpg,17119,mountain
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\mountain\2110.jpg,9082,mountain
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\mountain\4516.jpg,18992,mountain
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\mountain\4601.jpg,5120,mountain
C:\Users\maxgw\OneDrive\Documents\VC\PDDA\Semester 2\PDAN8412\ST10203070_PDAN8412_POE\seg_train\seg_train\mountain\5925.jpg,14490,mountain
